team_id,team_name,player_id,player_name,position
7,Detroit Lions,492,Josh Paschal,DE
7,Detroit Lions,495,Alim McNeill,DT
7,Detroit Lions,496,Alex Anzalone,LB
7,Detroit Lions,497,Derrick Barnes,LB
7,Detroit Lions,502,James Houston,DE
7,Detroit Lions,505,Anthony Pittman,LB
7,Detroit Lions,506,Malcolm Rodriguez,LB
7,Detroit Lions,511,Ifeatu Melifonwu,S
7,Detroit Lions,520,Kerby Joseph,S
7,Detroit Lions,524,Jack Fox,P
7,Detroit Lions,548,Parker Hesse,TE
7,Detroit Lions,621,Donovan Peoples-Jones,WR
7,Detroit Lions,650,Isaiah Thomas,DE
7,Detroit Lions,722,DJ Reader,DT
7,Detroit Lions,805,Ben Niemann,LB
7,Detroit Lions,809,Ezekiel Turner,LB
7,Detroit Lions,909,Zonovan Knight,RB
7,Detroit Lions,953,Kwon Alexander,LB
7,Detroit Lions,1126,David Montgomery,RB
7,Detroit Lions,1161,Al-Quadin Muhammad,LB
7,Detroit Lions,1186,Kindle Vildor,CB
7,Detroit Lions,1205,Daurice Fountain,WR
7,Detroit Lions,1299,David Bada,DE
7,Detroit Lions,1330,Rachad Wildgoose,CB
7,Detroit Lions,1667,Myles Adams,DE
7,Detroit Lions,1693,Jamal Adams,S
7,Detroit Lions,1747,Patrick O'Connor,DE
7,Detroit Lions,1767,Carlton Davis III,CB
7,Detroit Lions,1781,Teddy Bridgewater,QB
7,Detroit Lions,1904,Jalen Reeves-Maybin,LB
7,Detroit Lions,1963,Marcus Davenport,DE
7,Detroit Lions,2010,Tim Patrick,WR
7,Detroit Lions,2057,Essang Bassey,CB
7,Detroit Lions,2096,Sean McKeon,TE
7,Detroit Lions,2130,Malik Jefferson,LB
7,Detroit Lions,2231,Jake Funk,RB
7,Detroit Lions,2242,Allen Robinson II,WR
7,Detroit Lions,2277,Jonah Williams,DE
7,Detroit Lions,2361,Za'Darius Smith,DE
7,Detroit Lions,2530,Kyle Peko,DT
7,Detroit Lions,2570,Khalil Dorsey,CB
7,Detroit Lions,2845,Kaden Davis,WR
7,Detroit Lions,2866,Iggy Iyiegbuniwe,LB
7,Detroit Lions,2973,Jake Fromm,QB
7,Detroit Lions,3021,C.J. Moore,S
7,Detroit Lions,4259,Matt Betts,DE
7,Detroit Lions,6433,Brodric Martin,DT
7,Detroit Lions,7309,Isaiah Williams,WR
7,Detroit Lions,8008,Antoine Green,WR
7,Detroit Lions,9498,Chelen Garnes,S
7,Detroit Lions,9872,Hendon Hooker,QB
7,Detroit Lions,10101,Loren Strickland,S
7,Detroit Lions,11594,Ennis Rakestraw Jr.,CB
7,Detroit Lions,12150,Morice Norris,CB
7,Detroit Lions,13235,Nate Lynn,DE
7,Detroit Lions,13292,Jalon Calhoun,WR
7,Detroit Lions,14098,Jahmyr Gibbs,RB
7,Detroit Lions,14193,Terrion Arnold,CB
7,Detroit Lions,14195,Brian Branch,S
7,Detroit Lions,14420,Chris Smith,DT
7,Detroit Lions,14447,Brandon Joseph,S
7,Detroit Lions,15080,Sione Vaki,RB
7,Detroit Lions,16074,Mitchell Agude,LB
7,Detroit Lions,16580,Jake Bates,PK
7,Detroit Lions,17786,Sam LaPorta,TE
7,Detroit Lions,17837,Jack Campbell,LB
7,Detroit Lions,20160,Abraham Beauplan,LB
7,Detroit Lions,20176,Steven Gilmore,CB
7,Detroit Lions,21410,Isaac Ukwu,DE
7,Detroit Lions,25265,Hogan Hatten,LS
7,Detroit Lions,25799,Mekhi Wingo,DT
7,Detroit Lions,26847,DaRon Gilbert,LB
7,Detroit Lions,36281,Trevor Nowaske,LB
8,Atlanta Falcons,137,Riley Patterson,PK
8,Atlanta Falcons,188,Matthew Judon,LB
8,Atlanta Falcons,507,Josh Woods,LB
8,Atlanta Falcons,508,Mike Hughes,CB
8,Atlanta Falcons,529,Tyler Allgeier,RB
8,Atlanta Falcons,535,Josh Ali,WR
8,Atlanta Falcons,541,KhaDarel Hodge,WR
8,Atlanta Falcons,542,Drake London,WR
8,Atlanta Falcons,547,John FitzPatrick,TE
8,Atlanta Falcons,549,Kyle Pitts,TE
8,Atlanta Falcons,551,Drew Dalman,C
8,Atlanta Falcons,555,Chris Lindstrom,G
8,Atlanta Falcons,560,Jake Matthews,OT
8,Atlanta Falcons,564,Arnold Ebiketie,LB
8,Atlanta Falcons,565,Grady Jarrett,DE
8,Atlanta Falcons,569,Ta'Quon Graham,DT
8,Atlanta Falcons,575,Troy Andersen,LB
8,Atlanta Falcons,578,Lorenzo Carter,LB
8,Atlanta Falcons,582,Nathan Landman,LB
8,Atlanta Falcons,583,DeAngelo Malone,LB
8,Atlanta Falcons,586,Dee Alford,CB
8,Atlanta Falcons,594,A.J. Terrell,CB
8,Atlanta Falcons,595,Avery Williams,RB
8,Atlanta Falcons,596,Richie Grant,S
8,Atlanta Falcons,601,Younghoe Koo,PK
8,Atlanta Falcons,602,Bradley Pinion,P
8,Atlanta Falcons,604,Liam McCullough,LS
8,Atlanta Falcons,657,Tommy Togiai,DT
8,Atlanta Falcons,717,Khalid Kareem,LB
8,Atlanta Falcons,741,Jessie Bates III,S
8,Atlanta Falcons,814,Antonio Hamilton,CB
8,Atlanta Falcons,939,Bradlee Anae,DE
8,Atlanta Falcons,990,Ray-Ray McCloud III,WR
8,Atlanta Falcons,994,Ross Dwelley,TE
8,Atlanta Falcons,999,Charlie Woerner,TE
8,Atlanta Falcons,1109,Micah Abernathy,S
8,Atlanta Falcons,1131,Darnell Mooney,WR
8,Atlanta Falcons,1178,Dane Cruikshank,S
8,Atlanta Falcons,1259,Taylor Heinicke,QB
8,Atlanta Falcons,1303,James Smith-Williams,DE
8,Atlanta Falcons,1316,Milo Eifler,LB
8,Atlanta Falcons,1457,Prince Emili,DT
8,Atlanta Falcons,1889,Demone Harris,DE
8,Atlanta Falcons,1971,David Onyemata,DT
8,Atlanta Falcons,1972,Kentavius Street,DT
8,Atlanta Falcons,1977,Kaden Elliss,LB
8,Atlanta Falcons,2069,Justin Simmons,S
8,Atlanta Falcons,2092,James Washington,WR
8,Atlanta Falcons,2308,Kirk Cousins,QB
8,Atlanta Falcons,2618,Austin Mack,WR
8,Atlanta Falcons,2684,Spencer Brown,RB
8,Atlanta Falcons,2828,Storey Jackson,LB
8,Atlanta Falcons,2870,LaCale London,DE
8,Atlanta Falcons,3131,Chris Blair,WR
8,Atlanta Falcons,3329,Jordan Thomas,TE
8,Atlanta Falcons,3399,Eddie Goldman,DT
8,Atlanta Falcons,3439,Kevin King,CB
8,Atlanta Falcons,4107,Lukas Denis,S
8,Atlanta Falcons,7308,Casey Washington,WR
8,Atlanta Falcons,10002,John Paddock,QB
8,Atlanta Falcons,12730,Dylan Drummond,WR
8,Atlanta Falcons,14100,Jase McClellan,RB
8,Atlanta Falcons,14292,Zach Harrison,DE
8,Atlanta Falcons,14422,JD Bertrand,LB
8,Atlanta Falcons,14534,Zion Logue,DT
8,Atlanta Falcons,14660,Brandon Dorlus,DT
8,Atlanta Falcons,15068,Clark Phillips III,CB
8,Atlanta Falcons,17378,Donavan Mutin,LB
8,Atlanta Falcons,18953,Anthony Johnson,CB
8,Atlanta Falcons,19654,Odieu Hiliare,WR
8,Atlanta Falcons,19768,Jesse Matthews,WR
8,Atlanta Falcons,22502,Natrone Brooks,CB
8,Atlanta Falcons,23016,Carlos Washington Jr.,RB
8,Atlanta Falcons,23618,Austin Stogner,TE
8,Atlanta Falcons,23624,Jovaughn Gwyn,G
8,Atlanta Falcons,24044,Ryan Sanborn,P
8,Atlanta Falcons,24380,Bijan Robinson,RB
8,Atlanta Falcons,24653,Matthew Bergeron,G
8,Atlanta Falcons,25532,Michael Penix Jr.,QB
8,Atlanta Falcons,25599,Bralen Trice,LB
8,Atlanta Falcons,26054,Ruke Orhorhoro,DT
8,Atlanta Falcons,30460,William Hooper,CB
8,Atlanta Falcons,30799,Jayden Price,CB
8,Atlanta Falcons,36255,Nathan Rourke,QB
8,Atlanta Falcons,48384,Tre Tarpley III,S
8,Atlanta Falcons,48408,Kehinde Oginni Hassan,DE
8,Atlanta Falcons,48410,Trey Vaval,CB
9,Cleveland Browns,137,Riley Patterson,PK
9,Cleveland Browns,142,Bailey Zappe,QB
9,Cleveland Browns,146,Pierre Strong Jr.,RB
9,Cleveland Browns,221,Gary Brightwell,RB
9,Cleveland Browns,235,Kadarius Toney,WR
9,Cleveland Browns,268,Elerson Smith,LB
9,Cleveland Browns,290,Tyler Huntley,QB
9,Cleveland Browns,304,James Proche II,WR
9,Cleveland Browns,390,Geoff Swaim,TE
9,Cleveland Browns,587,Mike Ford,CB
9,Cleveland Browns,609,Deshaun Watson,QB
9,Cleveland Browns,610,Nick Chubb,RB
9,Cleveland Browns,612,Jerome Ford,RB
9,Cleveland Browns,615,John Kelly Jr.,RB
9,Cleveland Browns,617,David Bell,WR
9,Cleveland Browns,618,Amari Cooper,WR
9,Cleveland Browns,625,Michael Woods II,WR
9,Cleveland Browns,629,Zaire Mitchell-Paden,TE
9,Cleveland Browns,630,David Njoku,TE
9,Cleveland Browns,633,Ethan Pocic,C
9,Cleveland Browns,634,Joel Bitonio,G
9,Cleveland Browns,640,Jack Conklin,OT
9,Cleveland Browns,648,Myles Garrett,DE
9,Cleveland Browns,650,Isaiah Thomas,DE
9,Cleveland Browns,653,Alex Wright,DE
9,Cleveland Browns,660,Tony Fields II,LB
9,Cleveland Browns,663,Jeremiah Owusu-Koramoah,LB
9,Cleveland Browns,667,Martin Emerson Jr.,CB
9,Cleveland Browns,671,Greg Newsome II,CB
9,Cleveland Browns,672,Denzel Ward,CB
9,Cleveland Browns,674,D'Anthony Bell,S
9,Cleveland Browns,675,Grant Delpit,S
9,Cleveland Browns,679,Cade York,PK
9,Cleveland Browns,680,Corey Bojorquez,P
9,Cleveland Browns,681,Charley Hughlett,LS
9,Cleveland Browns,704,Hakeem Adeniji,OT
9,Cleveland Browns,808,Cameron Thomas,DE
9,Cleveland Browns,916,Elijah Moore,WR
9,Cleveland Browns,964,Justin Hardee,CB
9,Cleveland Browns,1022,Maurice Hurst,DT
9,Cleveland Browns,1254,Juan Thornhill,S
9,Cleveland Browns,1319,Khaleke Hudson,LB
9,Cleveland Browns,1345,D'Onta Foreman,RB
9,Cleveland Browns,1349,Giovanni Ricci,TE
9,Cleveland Browns,1534,Chris Williams,DT
9,Cleveland Browns,1544,Tony Brown,CB
9,Cleveland Browns,1555,Rodney McLeod,S
9,Cleveland Browns,1605,Devin Bush,LB
9,Cleveland Browns,1662,Shelby Harris,DT
9,Cleveland Browns,1669,Quinton Jefferson,DT
9,Cleveland Browns,1715,Jaelon Darden,WR
9,Cleveland Browns,1867,Jordan Akins,TE
9,Cleveland Browns,1902,Ogbonnia Okoronkwo,DE
9,Cleveland Browns,1925,Jameis Winston,QB
9,Cleveland Browns,2009,Jerry Jeudy,WR
9,Cleveland Browns,2059,Faion Hicks,CB
9,Cleveland Browns,2142,Tyler Coyle,S
9,Cleveland Browns,2223,Dustin Hopkins,PK
9,Cleveland Browns,2350,Dalvin Tomlinson,DT
9,Cleveland Browns,2356,Jordan Hicks,LB
9,Cleveland Browns,2361,Za'Darius Smith,DE
9,Cleveland Browns,2845,Kaden Davis,WR
9,Cleveland Browns,2859,T.Y. McGill,DT
9,Cleveland Browns,2869,Sam Kamara,DE
9,Cleveland Browns,3017,Brady Breeze,S
9,Cleveland Browns,6460,Kahlef Hailassie,CB
9,Cleveland Browns,6691,Cameron Mitchell,CB
9,Cleveland Browns,6864,Aidan Robbins,RB
9,Cleveland Browns,7435,Treyton Welch,TE
9,Cleveland Browns,9442,Blake Whiteheart,TE
9,Cleveland Browns,9896,Cedric Tillman,WR
9,Cleveland Browns,11557,Isaiah McGuire,DE
9,Cleveland Browns,11919,Chris Edmonds,S
9,Cleveland Browns,12364,Chase Williams,S
9,Cleveland Browns,14298,Michael Hall Jr.,DT
9,Cleveland Browns,14331,Ronnie Hickman,S
9,Cleveland Browns,15052,Mohamoud Diabate,LB
9,Cleveland Browns,16100,Caleb Johnson,LB
9,Cleveland Browns,16490,Matt Landers,WR
9,Cleveland Browns,16645,Jowon Briggs,DT
9,Cleveland Browns,16737,Brenden Bates,TE
9,Cleveland Browns,19528,Dorian ThompsonRobinson,QB
9,Cleveland Browns,22110,Myles Harden,CB
9,Cleveland Browns,22871,Jacob Kibodi,RB
9,Cleveland Browns,23432,Nathaniel Watson,LB
9,Cleveland Browns,23599,Ahmarean Brown,WR
9,Cleveland Browns,23722,Jamari Thrash,WR
9,Cleveland Browns,25593,Jeremiah Martin,DE
9,Cleveland Browns,28062,Winston Reid,LB
9,Cleveland Browns,34769,Jacob Saylors,RB
9,Cleveland Browns,36252,Lucas Havrisik,PK
9,Cleveland Browns,36307,Rex Sunahara,LS
9,Cleveland Browns,48456,Landon Honeycutt,LB
9,Cleveland Browns,48460,Marvin Moody,LB
10,Cincinnati Bengals,84,Kendric Pryor,WR
10,Cincinnati Bengals,176,Lawrence Guy,DT
10,Cincinnati Bengals,237,Tanner Hudson,TE
10,Cincinnati Bengals,361,Geno Stone,S
10,Cincinnati Bengals,369,Logan Woodside,QB
10,Cincinnati Bengals,429,Nate Brooks,CB
10,Cincinnati Bengals,679,Cade York,PK
10,Cincinnati Bengals,683,Joe Burrow,QB
10,Cincinnati Bengals,684,Chris Evans,RB
10,Cincinnati Bengals,688,Trayveon Williams,RB
10,Cincinnati Bengals,690,Ja'Marr Chase,WR
10,Cincinnati Bengals,691,Tee Higgins,WR
10,Cincinnati Bengals,692,Kwamie Lassiter II,WR
10,Cincinnati Bengals,699,Drew Sample,TE
10,Cincinnati Bengals,702,Trey Hill,C
10,Cincinnati Bengals,705,Alex Cappa,G
10,Cincinnati Bengals,712,Cordell Volson,G
10,Cincinnati Bengals,714,Jeff Gunter,DE
10,Cincinnati Bengals,715,Trey Hendrickson,DE
10,Cincinnati Bengals,716,Sam Hubbard,DE
10,Cincinnati Bengals,718,Joseph Ossai,DE
10,Cincinnati Bengals,720,Zach Carter,DT
10,Cincinnati Bengals,721,BJ Hill,DT
10,Cincinnati Bengals,723,Jay Tufele,DT
10,Cincinnati Bengals,725,Joe Bachie,LB
10,Cincinnati Bengals,727,Akeem Davis-Gaither,LB
10,Cincinnati Bengals,730,Germaine Pratt,LB
10,Cincinnati Bengals,731,Logan Wilson,LB
10,Cincinnati Bengals,734,Jalen Davis,CB
10,Cincinnati Bengals,736,Allan George,CB
10,Cincinnati Bengals,737,Mike Hilton,CB
10,Cincinnati Bengals,738,Cam Taylor-Britt,CB
10,Cincinnati Bengals,740,Tycen Anderson,S
10,Cincinnati Bengals,742,Vonn Bell,S
10,Cincinnati Bengals,744,Dax Hill,CB
10,Cincinnati Bengals,747,Evan McPherson,PK
10,Cincinnati Bengals,749,Cal Adomitis,LS
10,Cincinnati Bengals,819,Marco Wilson,CB
10,Cincinnati Bengals,949,Sheldon Rankins,DT
10,Cincinnati Bengals,1125,Khalil Herbert,RB
10,Cincinnati Bengals,1420,Zack Moss,RB
10,Cincinnati Bengals,1799,Mike Gesicki,TE
10,Cincinnati Bengals,2129,Devin Harper,LB
10,Cincinnati Bengals,2593,Jake Browning,QB
10,Cincinnati Bengals,2609,Trenton Irwin,WR
10,Cincinnati Bengals,2794,Carlos Davis,DT
10,Cincinnati Bengals,3631,Hakeem Butler,WR
10,Cincinnati Bengals,7287,Chase Brown,RB
10,Cincinnati Bengals,7309,Isaiah Williams,WR
10,Cincinnati Bengals,10792,Charlie Jones,WR
10,Cincinnati Bengals,11016,Rocky Lombardi,QB
10,Cincinnati Bengals,12496,Elijah Collins,RB
10,Cincinnati Bengals,12657,Andre Carter,DE
10,Cincinnati Bengals,13350,Shaka Heyward,LB
10,Cincinnati Bengals,13800,Aaron Casey,LB
10,Cincinnati Bengals,14067,Josh Newton,CB
10,Cincinnati Bengals,14109,Jermaine Burton,WR
10,Cincinnati Bengals,14194,Jordan Battle,S
10,Cincinnati Bengals,14520,Amarius Mims,OT
10,Cincinnati Bengals,14786,McKinnley Jackson,DT
10,Cincinnati Bengals,15125,Erick All,TE
10,Cincinnati Bengals,15164,Kris Jenkins,DT
10,Cincinnati Bengals,15219,DJ Turner,CB
10,Cincinnati Bengals,15225,Brad Robbins,P
10,Cincinnati Bengals,16112,DJ Ivey,CB
10,Cincinnati Bengals,16323,Maema Njongmeta,LB
10,Cincinnati Bengals,16914,Michael Dowell,LB
10,Cincinnati Bengals,17011,Cedric Johnson,DE
10,Cincinnati Bengals,17655,Ryan Rehkow,P
10,Cincinnati Bengals,19894,Tanner McLachlan,TE
10,Cincinnati Bengals,21578,Shedrick Jackson,WR
10,Cincinnati Bengals,22610,Daijahn Anthony,S
10,Cincinnati Bengals,22739,Lance Robinson,CB
10,Cincinnati Bengals,25751,Noah Cain,RB
10,Cincinnati Bengals,26045,Myles Murphy,DE
10,Cincinnati Bengals,26924,Travis Bell,DT
10,Cincinnati Bengals,29555,PJ Jules,S
10,Cincinnati Bengals,34175,Andrei Iosivas,WR
10,Cincinnati Bengals,36262,Nate Gilliam,C
10,Cincinnati Bengals,36300,Joshua Pryor,DT
10,Cincinnati Bengals,39322,Cam Grandy,TE
10,Cincinnati Bengals,48266,Cole Burgess,WR
10,Cincinnati Bengals,48411,Justin Blazek,DE
11,Arizona Cardinals,28,Jackson Barton,OT
11,Arizona Cardinals,43,Bilal Nichols,DT
11,Arizona Cardinals,80,Zay Jones,WR
11,Arizona Cardinals,195,Mack Wilson Sr.,LB
11,Arizona Cardinals,409,Naquan Jones,DT
11,Arizona Cardinals,471,Evan Brown,C
11,Arizona Cardinals,503,Julian Okwara,LB
11,Arizona Cardinals,515,Bobby Price,CB
11,Arizona Cardinals,528,Desmond Ridder,QB
11,Arizona Cardinals,574,Khyiris Tonga,DT
11,Arizona Cardinals,588,Darren Hall,CB
11,Arizona Cardinals,616,Daylen Baldwin,WR
11,Arizona Cardinals,637,Hjalte Froholdt,G
11,Arizona Cardinals,713,Jonah Williams,OT
11,Arizona Cardinals,726,Markus Bailey,LB
11,Arizona Cardinals,754,Kyler Murray,QB
11,Arizona Cardinals,756,James Conner,RB
11,Arizona Cardinals,760,Andre Baccellia,WR
11,Arizona Cardinals,764,Greg Dortch,WR
11,Arizona Cardinals,773,Trey McBride,TE
11,Arizona Cardinals,774,Bernhard Seikovits,TE
11,Arizona Cardinals,799,Zaven Collins,LB
11,Arizona Cardinals,800,Victor Dimukeje,LB
11,Arizona Cardinals,801,Dennis Gardeck,LB
11,Arizona Cardinals,804,Jesse Luketa,LB
11,Arizona Cardinals,808,Cameron Thomas,DE
11,Arizona Cardinals,820,Budda Baker,S
11,Arizona Cardinals,824,Jalen Thompson,S
11,Arizona Cardinals,826,Matt Prater,PK
11,Arizona Cardinals,841,Zach Pascal,WR
11,Arizona Cardinals,885,Kyzir White,LB
11,Arizona Cardinals,895,Andre Chachere,S
11,Arizona Cardinals,906,Michael Carter,RB
11,Arizona Cardinals,1089,Krys Barnes,LB
11,Arizona Cardinals,1159,Angelo Blackson,DE
11,Arizona Cardinals,1164,Justin Jones,DT
11,Arizona Cardinals,1384,Phil Hoskins,DT
11,Arizona Cardinals,1636,DeeJay Dallas,RB
11,Arizona Cardinals,1661,L.J. Collier,DE
11,Arizona Cardinals,1681,Tyreke Smith,LB
11,Arizona Cardinals,1694,Joey Blount,S
11,Arizona Cardinals,1772,Sean Murphy-Bunting,CB
11,Arizona Cardinals,1846,Verone McKinley III,S
11,Arizona Cardinals,1866,Chris Moore,WR
11,Arizona Cardinals,1895,Roy Lopez,DT
11,Arizona Cardinals,1927,Tony Jones Jr.,RB
11,Arizona Cardinals,1997,Blake Gillikin,P
11,Arizona Cardinals,2047,Baron Browning,LB
11,Arizona Cardinals,2062,Michael Ojemudia,CB
11,Arizona Cardinals,2173,Sage Surratt,TE
11,Arizona Cardinals,2200,Tyreek Maddox-Williams,LB
11,Arizona Cardinals,2267,T.J. Carter,DE
11,Arizona Cardinals,2316,Dan Chisena,WR
11,Arizona Cardinals,2355,Chris Garrett,LB
11,Arizona Cardinals,2653,Delonte Hood,CB
11,Arizona Cardinals,2810,Ben Stille,DE
11,Arizona Cardinals,3277,Michael Palardy,P
11,Arizona Cardinals,6762,Travis Vokolek,TE
11,Arizona Cardinals,7318,Tip Reiman,TE
11,Arizona Cardinals,7515,Trey Benson,RB
11,Arizona Cardinals,8055,Myles Murphy,DE
11,Arizona Cardinals,9356,Dante Stills,DT
11,Arizona Cardinals,9442,Blake Whiteheart,TE
11,Arizona Cardinals,10212,Divaad Wilson,CB
11,Arizona Cardinals,11266,Tejhaun Palmer,WR
11,Arizona Cardinals,11343,Starling Thomas V,CB
11,Arizona Cardinals,11560,Darius Robinson,DE
11,Arizona Cardinals,13966,Emari Demercado,RB
11,Arizona Cardinals,14251,Marvin Harrison Jr.,WR
11,Arizona Cardinals,15429,Jaden Davis,CB
11,Arizona Cardinals,17311,Clayton Tune,QB
11,Arizona Cardinals,17448,Xavier Weaver,WR
11,Arizona Cardinals,18088,Chad Ryland,PK
11,Arizona Cardinals,18300,Elijah Jones,CB
11,Arizona Cardinals,18428,Max Melton,CB
11,Arizona Cardinals,21641,Owen Pappoe,LB
11,Arizona Cardinals,23957,Elijah Higgins,TE
11,Arizona Cardinals,23966,Michael Wilson,WR
11,Arizona Cardinals,24248,Dadrion TaylorDemerson,S
11,Arizona Cardinals,24716,Garrett Williams,CB
11,Arizona Cardinals,24819,Kei'Trel Clark,CB
11,Arizona Cardinals,25865,Hassan Hall,RB
11,Arizona Cardinals,26049,Xavier Thomas,LB
11,Arizona Cardinals,36281,Trevor Nowaske,LB
12,Philadelphia Eagles,219,Saquon Barkley,RB
12,Philadelphia Eagles,238,Nick Gates,C
12,Philadelphia Eagles,501,Charles Harris,DE
12,Philadelphia Eagles,503,Julian Okwara,LB
12,Philadelphia Eagles,708,Max Scharping,G
12,Philadelphia Eagles,830,Jalen Hurts,QB
12,Philadelphia Eagles,833,Kenneth Gainwell,RB
12,Philadelphia Eagles,838,A.J. Brown,WR
12,Philadelphia Eagles,840,Britain Covey,WR
12,Philadelphia Eagles,842,DeVonta Smith,WR
12,Philadelphia Eagles,845,Grant Calcaterra,TE
12,Philadelphia Eagles,846,Dallas Goedert,TE
12,Philadelphia Eagles,849,Jack Stoll,TE
12,Philadelphia Eagles,852,Cam Jurgens,C
12,Philadelphia Eagles,861,Lane Johnson,OT
12,Philadelphia Eagles,862,Jordan Mailata,OT
12,Philadelphia Eagles,866,Brandon Graham,DE
12,Philadelphia Eagles,867,Tarron Jackson,DE
12,Philadelphia Eagles,870,Josh Sweat,LB
12,Philadelphia Eagles,872,Jordan Davis,DT
12,Philadelphia Eagles,874,Marlon Tuipulotu,DT
12,Philadelphia Eagles,875,Milton Williams,DT
12,Philadelphia Eagles,878,Nakobe Dean,LB
12,Philadelphia Eagles,882,Patrick Johnson,LB
12,Philadelphia Eagles,886,James Bradberry,CB
12,Philadelphia Eagles,888,Josh Jobe,CB
12,Philadelphia Eagles,889,Avonte Maddox,CB
12,Philadelphia Eagles,891,Zech McPhearson,CB
12,Philadelphia Eagles,893,Darius Slay,CB
12,Philadelphia Eagles,894,Reed Blankenship,S
12,Philadelphia Eagles,897,C.J. Gardner-Johnson,S
12,Philadelphia Eagles,899,Jake Elliott,PK
12,Philadelphia Eagles,901,Rick Lovato,LS
12,Philadelphia Eagles,923,C.J. Uzomah,TE
12,Philadelphia Eagles,943,Bryce Huff,DE
12,Philadelphia Eagles,974,Braden Mann,P
12,Philadelphia Eagles,981,Tyrion Davis-Price,RB
12,Philadelphia Eagles,1027,Oren Burks,LB
12,Philadelphia Eagles,1170,Nicholas Morrow,LB
12,Philadelphia Eagles,1268,Jahan Dotson,WR
12,Philadelphia Eagles,1278,Armani Rogers,TE
12,Philadelphia Eagles,1392,Brandon Smith,LB
12,Philadelphia Eagles,1495,Parris Campbell,WR
12,Philadelphia Eagles,1549,Isaiah Rodgers,CB
12,Philadelphia Eagles,1562,Kenny Pickett,QB
12,Philadelphia Eagles,1738,Fred Johnson,OT
12,Philadelphia Eagles,1764,Devin White,LB
12,Philadelphia Eagles,1892,Thomas Booker IV,DT
12,Philadelphia Eagles,1974,Zack Baun,LB
12,Philadelphia Eagles,2019,Albert Okwuegbunam,TE
12,Philadelphia Eagles,2075,Will Grier,QB
12,Philadelphia Eagles,2247,Jacob Harris,WR
12,Philadelphia Eagles,2285,Terrell Lewis,LB
12,Philadelphia Eagles,2369,Parry Nickerson,CB
12,Philadelphia Eagles,2817,Tristin McCollum,S
12,Philadelphia Eagles,2841,Tyler Hall,CB
12,Philadelphia Eagles,3460,John Ross,WR
12,Philadelphia Eagles,6801,Ochaun Mathis,LB
12,Philadelphia Eagles,7368,Sydney Brown,S
12,Philadelphia Eagles,7533,Johnny Wilson,WR
12,Philadelphia Eagles,9062,Lew Nichols III,RB
12,Philadelphia Eagles,10619,Dallas Gant,LB
12,Philadelphia Eagles,10638,Quinyon Mitchell,CB
12,Philadelphia Eagles,10963,PJ Mustipher,DT
12,Philadelphia Eagles,11635,Griffin Hebert,WR
12,Philadelphia Eagles,12572,Ben VanSumeren,LB
12,Philadelphia Eagles,14211,Eli Ricks,CB
12,Philadelphia Eagles,14472,Kendall Milton,RB
12,Philadelphia Eagles,14531,Jalen Carter,DT
12,Philadelphia Eagles,14556,Nolan Smith,LB
12,Philadelphia Eagles,14571,Kelee Ringo,CB
12,Philadelphia Eagles,14745,Ainias Smith,WR
12,Philadelphia Eagles,15513,Gabe Hall,DT
12,Philadelphia Eagles,15842,Dylan McMahon,C
12,Philadelphia Eagles,17856,Cooper DeJean,CB
12,Philadelphia Eagles,20193,Andre Sam,S
12,Philadelphia Eagles,23940,Tanner McKee,QB
12,Philadelphia Eagles,24436,Moro Ojomo,DT
12,Philadelphia Eagles,25878,E.J. Jenkins,TE
12,Philadelphia Eagles,25986,Will Shipley,RB
12,Philadelphia Eagles,25997,Joseph Ngata,WR
12,Philadelphia Eagles,26075,Jeremiah Trotter Jr.,LB
12,Philadelphia Eagles,33981,Jalyx Hunt,LB
12,Philadelphia Eagles,36285,Austin Watkins Jr.,WR
12,Philadelphia Eagles,47043,Shon Stephens,CB
12,Philadelphia Eagles,48417,Kevin Foelsch,TE
13,New York Jets,10,Davante Adams,WR
13,New York Jets,27,John Simpson,G
13,New York Jets,137,Riley Patterson,PK
13,New York Jets,200,Jalen Mills,S
13,New York Jets,217,Tyrod Taylor,QB
13,New York Jets,359,Chuck Clark,S
13,New York Jets,489,Bruce Hector,DT
13,New York Jets,523,Austin Seibert,PK
13,New York Jets,545,Anthony Firkser,TE
13,New York Jets,593,Isaiah Oliver,CB
13,New York Jets,795,Leki Fotu,DT
13,New York Jets,883,Haason Reddick,DE
13,New York Jets,907,Breece Hall,RB
13,New York Jets,913,Irvin Charles,WR
13,New York Jets,919,Garrett Wilson,WR
13,New York Jets,921,Tyler Conklin,TE
13,New York Jets,922,Jeremy Ruckert,TE
13,New York Jets,924,Kenny Yeboah,TE
13,New York Jets,929,Alijah Vera-Tucker,G
13,New York Jets,940,Micheal Clemons,DE
13,New York Jets,944,Jermaine Johnson,LB
13,New York Jets,947,Solomon Thomas,DE
13,New York Jets,951,Tanzel Smart,DT
13,New York Jets,952,Quinnen Williams,DT
13,New York Jets,955,C.J. Mosley,LB
13,New York Jets,957,Jamien Sherwood,LB
13,New York Jets,958,Chazz Surratt,LB
13,New York Jets,959,Quincy Williams,LB
13,New York Jets,960,Michael Carter II,CB
13,New York Jets,961,Brandin Echols,CB
13,New York Jets,962,Sauce Gardner,CB
13,New York Jets,967,D.J. Reed,CB
13,New York Jets,968,Tony Adams,S
13,New York Jets,969,Ashtyn Davis,S
13,New York Jets,973,Greg Zuerlein,PK
